OrderID,CustomerID,ProductID,Quantity,OrderDate,Status
45046,4645,1901,3,17-08-2024,Shipped
45047,2269,835,1,17-08-2024,Cancelled
45048,423,1224,4,17-08-2024,Processing
45049,4635,2504,4,17-08-2024,Cancelled
45050,4157,2871,3,17-08-2024,Shipped
45051,4134,3637,2,17-08-2024,Processing
45052,1427,231,1,17-08-2024,Cancelled
45053,2255,577,1,17-08-2024,Shipped
45054,2932,4062,4,17-08-2024,Shipped
45055,3069,571,5,17-08-2024,Cancelled
45056,1795,3360,1,17-08-2024,Delivered
45057,3316,288,3,17-08-2024,Cancelled
45058,2147,438,5,17-08-2024,Delivered
45059,818,1306,1,17-08-2024,Cancelled
45060,1070,3968,5,17-08-2024,Cancelled
45061,1630,2506,1,17-08-2024,Processing
45062,1982,3753,5,17-08-2024,Delivered
45063,2838,4161,2,17-08-2024,Processing
45064,1940,2173,3,17-08-2024,Delivered
45065,129,4081,5,17-08-2024,Cancelled
45066,3341,2448,3,17-08-2024,Delivered
45067,3146,4772,2,17-08-2024,Cancelled
45068,1352,1521,3,17-08-2024,Delivered
45069,2678,3219,2,17-08-2024,Cancelled
45070,3600,3516,3,17-08-2024,Cancelled
45071,4360,4581,1,17-08-2024,Delivered
45072,4417,3568,5,17-08-2024,Shipped
45073,4334,3671,5,17-08-2024,Shipped
45074,1158,623,1,17-08-2024,Shipped
45075,3802,3392,2,17-08-2024,Cancelled
45076,3247,3871,3,17-08-2024,Shipped
45077,2713,3170,5,17-08-2024,Shipped
45078,4308,198,2,17-08-2024,Delivered
45079,2967,4920,5,17-08-2024,Cancelled
45080,2854,3880,2,17-08-2024,Cancelled
45081,2108,2813,3,17-08-2024,Processing
45082,3125,1293,3,17-08-2024,Cancelled
45083,2004,597,5,17-08-2024,Delivered
45084,4290,4622,2,17-08-2024,Delivered
45085,1526,362,2,17-08-2024,Delivered
45086,3355,2374,2,17-08-2024,Shipped
45087,2354,145,3,17-08-2024,Delivered
45088,4547,4608,2,17-08-2024,Processing
45089,2587,2960,4,17-08-2024,Delivered
45090,4949,3643,5,17-08-2024,Shipped
45091,693,1012,1,17-08-2024,Shipped
45092,3669,4203,5,17-08-2024,Cancelled
45093,425,4903,5,17-08-2024,Processing
45094,531,3650,3,17-08-2024,Processing
45095,4842,4161,1,17-08-2024,Processing
45096,1573,306,5,17-08-2024,Processing
45097,1897,1244,4,17-08-2024,Shipped
45098,3848,4845,2,17-08-2024,Shipped
45099,2479,4120,5,17-08-2024,Shipped
45100,260,4376,2,17-08-2024,Cancelled
45101,2106,3292,2,17-08-2024,Shipped
45102,4169,2716,1,17-08-2024,Delivered
45103,1964,692,1,17-08-2024,Processing
45104,2352,930,5,17-08-2024,Shipped
45105,3672,4456,2,17-08-2024,Cancelled
45106,877,1789,4,17-08-2024,Delivered
45107,718,1762,2,17-08-2024,Cancelled
45108,722,4691,2,17-08-2024,Shipped
45109,38,3258,2,17-08-2024,Shipped
45110,2559,4222,4,17-08-2024,Processing
45111,1586,1808,4,17-08-2024,Cancelled
45112,1263,2909,4,17-08-2024,Delivered
45113,40,2093,1,17-08-2024,Processing
45114,4953,3511,3,17-08-2024,Processing
45115,2209,3507,2,17-08-2024,Shipped
45116,4880,4818,2,17-08-2024,Cancelled
45117,2382,1502,5,17-08-2024,Shipped
45118,2539,933,2,17-08-2024,Shipped
45119,3877,38,4,17-08-2024,Delivered
45120,896,740,3,17-08-2024,Processing
45121,4243,21,1,17-08-2024,Shipped
45122,3568,4485,3,17-08-2024,Processing
45123,1325,1469,1,17-08-2024,Cancelled
45124,1429,2388,5,17-08-2024,Delivered
45125,3241,3341,3,17-08-2024,Processing
45126,4652,4339,5,17-08-2024,Processing
45127,3023,1558,4,17-08-2024,Processing
45128,2423,406,2,17-08-2024,Cancelled
45129,904,2670,2,17-08-2024,Shipped
45130,4398,1100,5,17-08-2024,Shipped
45131,475,899,1,17-08-2024,Cancelled
45132,626,4354,2,17-08-2024,Processing
45133,3536,2618,4,17-08-2024,Delivered
45134,4928,2267,2,17-08-2024,Shipped
45135,2273,1142,1,17-08-2024,Delivered
45136,3521,854,1,17-08-2024,Processing
45137,1530,1356,3,17-08-2024,Cancelled
45138,4865,134,3,17-08-2024,Cancelled
45139,3526,2706,5,17-08-2024,Processing
45140,144,1408,3,17-08-2024,Processing
45141,2205,3635,1,17-08-2024,Cancelled
45142,2032,2404,2,17-08-2024,Shipped
45143,4804,2855,5,17-08-2024,Cancelled
45144,400,3527,2,17-08-2024,Cancelled
45145,882,1607,4,17-08-2024,Processing
45146,2988,1136,1,17-08-2024,Shipped
45147,269,4493,3,17-08-2024,Processing
45148,1001,873,5,17-08-2024,Processing
45149,3672,4249,1,17-08-2024,Shipped
45150,2888,4854,1,17-08-2024,Shipped
45151,1009,1854,4,17-08-2024,Delivered
45152,2352,3005,4,17-08-2024,Cancelled
45153,1925,162,4,17-08-2024,Cancelled
45154,4285,807,4,17-08-2024,Processing
45155,3336,4104,2,17-08-2024,Shipped
45156,1728,2206,5,17-08-2024,Shipped
45157,4001,2243,2,17-08-2024,Shipped
45158,425,1048,2,17-08-2024,Shipped
45159,2323,2245,3,17-08-2024,Shipped
45160,1773,2071,3,17-08-2024,Delivered
45161,825,4818,4,17-08-2024,Shipped
45162,3126,1948,2,17-08-2024,Cancelled
45163,3000,4409,3,17-08-2024,Shipped
45164,2022,1340,5,17-08-2024,Shipped
45165,2828,2908,3,17-08-2024,Delivered
45166,966,4272,3,17-08-2024,Cancelled
45167,3642,914,3,17-08-2024,Cancelled
45168,916,3395,5,17-08-2024,Shipped
45169,3894,404,2,17-08-2024,Shipped
45170,2354,3233,3,17-08-2024,Processing
45171,645,739,5,17-08-2024,Cancelled
45172,3033,1375,1,17-08-2024,Processing
45173,3514,2893,1,17-08-2024,Shipped
45174,2409,3066,5,17-08-2024,Delivered
45175,1092,4616,4,17-08-2024,Delivered
45176,2319,2456,5,17-08-2024,Processing
45177,409,1575,5,17-08-2024,Cancelled
45178,2116,2001,4,17-08-2024,Processing
45179,2215,4892,3,17-08-2024,Processing
45180,3666,2775,3,17-08-2024,Delivered
45181,3202,3487,2,17-08-2024,Shipped
45182,2092,3940,2,17-08-2024,Delivered
45183,2553,4928,4,17-08-2024,Cancelled
45184,1863,4138,4,17-08-2024,Shipped
45185,2597,4151,1,17-08-2024,Processing
45186,2625,4443,4,17-08-2024,Cancelled
45187,1835,1959,5,17-08-2024,Processing
45188,933,956,4,17-08-2024,Cancelled
45189,333,3283,3,17-08-2024,Shipped
45190,1927,493,2,17-08-2024,Cancelled
45191,2353,2857,3,17-08-2024,Cancelled
45192,4714,3627,2,17-08-2024,Delivered
45193,1164,1421,2,17-08-2024,Processing
45194,3613,358,3,17-08-2024,Shipped
45195,4839,1129,1,17-08-2024,Delivered
45196,2791,3745,4,17-08-2024,Cancelled
45197,4147,2458,1,17-08-2024,Cancelled
45198,4706,3656,1,17-08-2024,Processing
45199,1306,1904,4,17-08-2024,Delivered
45200,4700,1075,1,17-08-2024,Cancelled
45201,2107,3436,1,17-08-2024,Cancelled
45202,3320,529,3,17-08-2024,Shipped
45203,4376,4868,5,17-08-2024,Shipped
45204,2480,3235,2,17-08-2024,Shipped
45205,3128,4508,2,17-08-2024,Delivered
45206,1937,1470,1,17-08-2024,Shipped
45207,3493,2347,3,17-08-2024,Cancelled
45208,4511,3571,1,17-08-2024,Shipped
45209,4046,2549,1,17-08-2024,Shipped
45210,2162,79,4,17-08-2024,Cancelled
45211,1406,2431,1,17-08-2024,Cancelled
45212,3828,3717,3,17-08-2024,Cancelled
45213,3849,457,5,17-08-2024,Cancelled
45214,3724,2649,2,17-08-2024,Shipped
45215,68,2412,4,17-08-2024,Cancelled
45216,3996,2487,2,17-08-2024,Cancelled
45217,3238,4034,2,17-08-2024,Shipped
45218,3695,2459,3,17-08-2024,Shipped
45219,4940,4982,2,17-08-2024,Shipped
45220,3348,3048,4,17-08-2024,Delivered
45221,4186,3942,4,17-08-2024,Processing
45222,4623,158,2,17-08-2024,Shipped
45223,3976,4451,5,17-08-2024,Processing
45224,708,4176,4,17-08-2024,Shipped
45225,566,4606,2,17-08-2024,Delivered
45226,2314,949,3,17-08-2024,Shipped
45227,4372,129,5,17-08-2024,Shipped
45228,3938,644,4,17-08-2024,Shipped
45229,3084,731,4,17-08-2024,Delivered
45230,1980,4944,4,17-08-2024,Delivered
45231,2521,2458,4,17-08-2024,Processing
45232,3596,954,2,17-08-2024,Processing
45233,4290,1609,3,17-08-2024,Delivered
45234,4301,3867,1,17-08-2024,Delivered
45235,1460,4537,3,17-08-2024,Shipped
45236,2232,3496,1,17-08-2024,Processing
45237,700,1990,3,17-08-2024,Cancelled
45238,4335,4312,2,17-08-2024,Processing
45239,2881,4581,1,17-08-2024,Cancelled
45240,4821,388,4,17-08-2024,Delivered
45241,4351,3824,3,17-08-2024,Shipped
45242,2253,4366,3,17-08-2024,Cancelled
45243,1224,4411,5,17-08-2024,Processing
45244,3093,624,4,17-08-2024,Cancelled
45245,249,1744,1,17-08-2024,Processing
45246,731,3915,2,17-08-2024,Delivered
45247,2518,4175,1,17-08-2024,Cancelled
45248,4530,4827,1,17-08-2024,Shipped
45249,303,1892,2,17-08-2024,Shipped
45250,1833,4949,4,17-08-2024,Shipped
45251,217,3067,1,17-08-2024,Processing
45252,3103,2660,3,17-08-2024,Delivered
45253,4928,1536,3,17-08-2024,Cancelled
45254,4077,4754,4,17-08-2024,Cancelled
45255,972,4286,2,17-08-2024,Shipped
45256,4967,1132,2,17-08-2024,Shipped
45257,1503,2496,1,17-08-2024,Shipped
45258,3897,4725,3,17-08-2024,Delivered
45259,961,4929,1,17-08-2024,Cancelled
45260,3568,3614,2,17-08-2024,Processing
45261,517,1508,4,17-08-2024,Cancelled
45262,4320,2093,5,17-08-2024,Shipped
45263,1999,283,3,17-08-2024,Processing
45264,3696,1334,1,17-08-2024,Cancelled
45265,3698,510,1,17-08-2024,Delivered
45266,2789,407,1,17-08-2024,Delivered
45267,1036,2875,3,17-08-2024,Shipped
45268,3984,4974,5,17-08-2024,Delivered
45269,1946,2732,4,17-08-2024,Shipped
45270,2059,3620,2,17-08-2024,Delivered
45271,500,3975,2,17-08-2024,Shipped
45272,1565,3939,2,17-08-2024,Processing
45273,613,534,5,17-08-2024,Delivered
45274,2256,4751,1,17-08-2024,Delivered
45275,3527,4681,4,17-08-2024,Cancelled
45276,1907,545,5,17-08-2024,Processing
45277,4158,3781,2,17-08-2024,Processing
45278,4863,2372,5,17-08-2024,Cancelled
45279,115,40,5,17-08-2024,Processing
45280,1495,3162,1,17-08-2024,Delivered
45281,1350,4251,3,17-08-2024,Cancelled
45282,4879,4627,5,17-08-2024,Shipped
45283,22,1767,4,17-08-2024,Delivered
45284,4194,1526,5,17-08-2024,Delivered
45285,1018,3557,5,17-08-2024,Cancelled
45286,4315,2565,2,17-08-2024,Processing
45287,1270,2337,1,17-08-2024,Shipped
45288,383,1627,1,17-08-2024,Delivered
45289,3535,3967,3,17-08-2024,Processing
45290,2641,325,5,17-08-2024,Shipped
45291,3414,4645,3,17-08-2024,Delivered
45292,2725,3427,3,17-08-2024,Processing
45293,3916,1108,1,17-08-2024,Processing
45294,3563,4914,4,17-08-2024,Cancelled
45295,3526,1001,3,17-08-2024,Delivered
45296,1058,2744,4,17-08-2024,Processing
45297,4128,3610,2,17-08-2024,Shipped
45298,1099,1471,4,17-08-2024,Shipped
45299,4649,2581,2,17-08-2024,Processing
45300,545,11,3,17-08-2024,Cancelled
45301,97,2037,3,17-08-2024,Cancelled
45302,4440,879,4,17-08-2024,Shipped
45303,1288,4425,2,17-08-2024,Shipped
45304,4710,974,4,17-08-2024,Cancelled
45305,898,1767,3,17-08-2024,Delivered
45306,3843,3781,3,17-08-2024,Processing
45307,4377,3311,5,17-08-2024,Shipped
45308,4317,348,2,17-08-2024,Shipped
45309,4950,4200,5,17-08-2024,Shipped
45310,2188,707,3,17-08-2024,Delivered
45311,2750,4365,3,17-08-2024,Shipped
45312,1380,3778,5,17-08-2024,Shipped
45313,733,353,4,17-08-2024,Processing
45314,1110,921,3,17-08-2024,Shipped
45315,1828,2692,4,17-08-2024,Processing
45316,3317,3703,5,17-08-2024,Cancelled
45317,1013,3965,3,17-08-2024,Cancelled
45318,146,4448,4,17-08-2024,Processing
45319,2081,491,4,17-08-2024,Delivered
45320,2476,4613,1,17-08-2024,Shipped
45321,3567,4169,4,17-08-2024,Processing
45322,4158,25,5,17-08-2024,Processing
45323,3202,4673,5,17-08-2024,Shipped
45324,4093,315,1,17-08-2024,Processing
45325,3048,4629,5,17-08-2024,Shipped
45326,2262,2652,1,17-08-2024,Cancelled
45327,3267,3846,4,17-08-2024,Delivered
45328,805,3178,5,17-08-2024,Delivered
45329,3529,4796,5,17-08-2024,Shipped
45330,1756,4734,1,17-08-2024,Cancelled
45331,2927,2222,1,17-08-2024,Delivered
45332,2393,669,4,17-08-2024,Cancelled
45333,3065,1899,3,17-08-2024,Processing
45334,4924,1564,3,17-08-2024,Cancelled
45335,3956,3342,4,17-08-2024,Processing
45336,459,1008,4,17-08-2024,Shipped
45337,4973,4381,3,17-08-2024,Processing
45338,3309,798,5,17-08-2024,Shipped
45339,1411,1244,1,17-08-2024,Delivered
45340,500,4970,3,17-08-2024,Cancelled
45341,2603,1923,1,17-08-2024,Processing
45342,4955,3632,2,17-08-2024,Cancelled
45343,4751,2222,5,17-08-2024,Cancelled
45344,2763,1337,3,17-08-2024,Processing
45345,2597,1557,3,17-08-2024,Delivered
45346,93,1924,5,17-08-2024,Delivered
45347,598,2816,1,17-08-2024,Processing
45348,3133,2585,5,17-08-2024,Cancelled
45349,2507,1349,3,17-08-2024,Cancelled
45350,1258,3148,1,17-08-2024,Processing
45351,1071,218,4,17-08-2024,Delivered
45352,2526,3928,1,17-08-2024,Cancelled
45353,798,4612,3,17-08-2024,Delivered
45354,2395,464,5,17-08-2024,Shipped
45355,392,2093,4,17-08-2024,Processing
45356,4076,1420,5,17-08-2024,Processing
45357,535,1426,2,17-08-2024,Shipped
45358,1282,4697,2,17-08-2024,Cancelled
45359,3312,2621,4,17-08-2024,Shipped
45360,4120,2090,3,17-08-2024,Cancelled
45361,2053,1921,1,17-08-2024,Processing
45362,4910,3163,5,17-08-2024,Shipped
45363,4347,4934,2,17-08-2024,Delivered
45364,3385,2880,1,17-08-2024,Processing
45365,579,835,2,17-08-2024,Shipped
45366,4776,3521,4,17-08-2024,Shipped
45367,434,4009,5,17-08-2024,Delivered
45368,2253,4345,1,17-08-2024,Shipped
45369,4704,3420,3,17-08-2024,Delivered
45370,2890,1313,4,17-08-2024,Shipped
45371,1310,3168,1,17-08-2024,Processing
45372,2899,3138,2,17-08-2024,Cancelled
45373,2593,4634,4,17-08-2024,Cancelled
45374,1688,3703,3,17-08-2024,Delivered
45375,3457,4083,3,17-08-2024,Delivered
45376,930,2328,3,17-08-2024,Cancelled
45377,4248,3942,3,17-08-2024,Processing
45378,4369,3585,5,17-08-2024,Delivered
45379,4601,824,5,17-08-2024,Processing
45380,4329,42,3,17-08-2024,Delivered
45381,3576,1748,4,17-08-2024,Delivered
45382,4666,3020,3,17-08-2024,Cancelled
45383,3286,1348,3,17-08-2024,Delivered
45384,4571,1421,3,17-08-2024,Delivered
45385,2544,645,4,17-08-2024,Processing
45386,1740,3883,2,17-08-2024,Delivered
45387,4044,2940,3,17-08-2024,Delivered
45388,2310,514,5,17-08-2024,Processing
45389,2635,4216,2,17-08-2024,Processing
45390,3969,3544,2,17-08-2024,Shipped
45391,4798,2213,5,17-08-2024,Processing
45392,3457,1284,5,17-08-2024,Cancelled
45393,3658,4004,5,17-08-2024,Delivered
45394,3587,7,2,17-08-2024,Processing
45395,2282,1692,1,17-08-2024,Shipped
45396,176,2503,3,17-08-2024,Shipped
45397,676,3071,5,17-08-2024,Processing
45398,3883,2726,2,17-08-2024,Processing
45399,2560,1919,3,17-08-2024,Delivered
45400,3611,3491,3,17-08-2024,Cancelled
45401,2801,381,2,17-08-2024,Processing
45402,3393,3378,4,17-08-2024,Processing
45403,220,2079,2,17-08-2024,Delivered
45404,2865,4622,2,17-08-2024,Processing
45405,3303,4965,4,17-08-2024,Delivered
45406,2785,2845,2,17-08-2024,Cancelled
45407,3302,4966,1,17-08-2024,Delivered
45408,3908,969,5,17-08-2024,Delivered
45409,4546,3798,5,17-08-2024,Shipped
45410,4293,682,1,17-08-2024,Cancelled
45411,1614,472,1,17-08-2024,Cancelled
45412,103,372,2,17-08-2024,Shipped
45413,153,2655,4,17-08-2024,Delivered
45414,1459,1345,4,17-08-2024,Delivered
45415,2010,3216,2,17-08-2024,Cancelled
45416,287,4290,4,17-08-2024,Processing
45417,3455,1241,5,17-08-2024,Processing
45418,3849,3483,5,17-08-2024,Delivered
45419,4444,3011,5,17-08-2024,Processing
45420,3089,3888,3,17-08-2024,Cancelled
45421,962,1535,4,17-08-2024,Cancelled
45422,2456,300,4,17-08-2024,Cancelled
45423,4341,3738,1,17-08-2024,Processing
45424,4913,137,5,17-08-2024,Shipped
45425,2432,82,3,17-08-2024,Cancelled
45426,1658,1369,1,17-08-2024,Processing
45427,2638,1278,5,17-08-2024,Shipped
45428,4673,2233,3,17-08-2024,Shipped
45429,4336,539,5,17-08-2024,Shipped
45430,4201,4217,3,17-08-2024,Delivered
45431,2656,4628,5,17-08-2024,Delivered
45432,3849,1255,3,17-08-2024,Shipped
45433,3908,3670,2,17-08-2024,Shipped
45434,183,2220,2,17-08-2024,Processing
45435,3102,495,3,17-08-2024,Delivered
45436,1776,4730,4,17-08-2024,Delivered
45437,2816,3868,2,17-08-2024,Delivered
45438,2508,739,2,17-08-2024,Cancelled
45439,2016,4654,4,17-08-2024,Shipped
45440,3641,4858,4,17-08-2024,Shipped
45441,1383,4255,3,17-08-2024,Shipped
45442,910,1038,1,17-08-2024,Cancelled
45443,1057,1226,4,17-08-2024,Cancelled
45444,1184,2676,4,17-08-2024,Processing
45445,1675,2136,2,17-08-2024,Processing
45446,1184,3404,4,17-08-2024,Processing
45447,1403,350,4,17-08-2024,Delivered
45448,4307,4192,4,17-08-2024,Processing
45449,4173,3116,2,17-08-2024,Cancelled
45450,1441,3854,3,17-08-2024,Shipped
45451,4836,3776,2,17-08-2024,Cancelled
45452,4798,4336,2,17-08-2024,Delivered
45453,1948,2005,3,17-08-2024,Delivered
45454,3156,2396,3,17-08-2024,Processing
45455,2111,652,5,17-08-2024,Processing
45456,3625,4576,3,17-08-2024,Cancelled
45457,2513,1935,4,17-08-2024,Processing
45458,653,1577,3,17-08-2024,Processing
45459,433,2651,1,17-08-2024,Delivered
45460,1150,4670,4,17-08-2024,Processing
45461,1052,1879,4,17-08-2024,Processing
45462,1374,4327,1,17-08-2024,Processing
45463,518,1777,5,17-08-2024,Delivered
45464,4356,3163,2,17-08-2024,Shipped
45465,3524,469,1,17-08-2024,Processing
45466,752,3418,2,17-08-2024,Shipped
45467,2027,694,3,17-08-2024,Shipped
45468,287,1002,4,17-08-2024,Cancelled
45469,3569,1734,2,17-08-2024,Cancelled
45470,2402,2780,4,17-08-2024,Processing
45471,708,2938,4,17-08-2024,Delivered
45472,377,2710,3,17-08-2024,Processing
45473,1320,3051,3,17-08-2024,Cancelled
45474,3096,4797,1,17-08-2024,Shipped
45475,4490,4552,2,17-08-2024,Delivered
45476,4350,668,3,17-08-2024,Shipped
45477,464,852,2,17-08-2024,Shipped
45478,2525,724,5,17-08-2024,Processing
45479,4607,515,2,17-08-2024,Processing
45480,4164,2050,5,17-08-2024,Shipped
45481,3915,1612,4,17-08-2024,Cancelled
45482,3057,3107,5,17-08-2024,Processing
45483,4221,594,4,17-08-2024,Delivered
45484,900,3297,3,17-08-2024,Shipped
45485,4630,2376,3,17-08-2024,Processing
45486,2901,2741,4,17-08-2024,Shipped
45487,3314,3646,5,17-08-2024,Cancelled
45488,1384,782,1,17-08-2024,Delivered
45489,2163,950,5,17-08-2024,Delivered
45490,565,4660,5,17-08-2024,Processing
45491,341,47,2,17-08-2024,Processing
45492,997,2488,3,17-08-2024,Shipped
45493,3446,4520,3,17-08-2024,Processing
45494,2805,4660,2,17-08-2024,Cancelled
45495,3949,3409,1,17-08-2024,Processing
45496,1835,4514,1,17-08-2024,Cancelled
45497,1362,1214,1,17-08-2024,Shipped
45498,3188,4941,2,17-08-2024,Processing
45499,2598,1505,1,17-08-2024,Shipped
45500,2224,2654,5,17-08-2024,Delivered
45501,3294,1211,3,17-08-2024,Shipped
45502,1400,1816,3,17-08-2024,Processing
45503,3956,2638,4,17-08-2024,Processing
45504,141,2044,3,17-08-2024,Processing
45505,2151,2989,4,17-08-2024,Cancelled
45506,2626,4079,2,17-08-2024,Processing
45507,1120,2359,5,17-08-2024,Shipped
45508,4684,1183,3,17-08-2024,Cancelled
45509,4244,155,3,17-08-2024,Cancelled
45510,4541,462,1,17-08-2024,Processing
45511,2444,4540,2,17-08-2024,Cancelled
45512,3664,2039,3,17-08-2024,Cancelled
45513,2059,1709,2,17-08-2024,Cancelled
45514,3988,1978,5,17-08-2024,Shipped
45515,3935,2338,4,17-08-2024,Delivered
45516,2730,1900,1,17-08-2024,Shipped
45517,3896,952,3,17-08-2024,Processing
45518,1422,1821,3,17-08-2024,Cancelled
45519,1159,2617,2,17-08-2024,Shipped
45520,4554,2248,2,17-08-2024,Cancelled
45521,2859,3079,1,17-08-2024,Delivered
45522,1040,1386,5,17-08-2024,Delivered
45523,4128,4106,3,17-08-2024,Cancelled
45524,3949,476,2,17-08-2024,Cancelled
45525,216,1011,1,17-08-2024,Delivered
45526,731,2988,1,17-08-2024,Cancelled
45527,2889,1278,2,17-08-2024,Processing
45528,990,595,3,17-08-2024,Cancelled
45529,2201,3733,2,17-08-2024,Cancelled
45530,526,438,2,17-08-2024,Delivered
45531,959,3019,1,17-08-2024,Shipped
45532,460,85,5,17-08-2024,Processing
45533,4141,3499,3,17-08-2024,Delivered
45534,943,2178,1,17-08-2024,Cancelled
45535,4346,3263,5,17-08-2024,Processing
45536,2659,1829,1,17-08-2024,Delivered
45537,1399,2698,1,17-08-2024,Cancelled
45538,3766,3713,2,17-08-2024,Cancelled
45539,590,3025,2,17-08-2024,Delivered
45540,4269,1840,1,17-08-2024,Delivered
45541,2094,1345,5,17-08-2024,Shipped
45542,194,3233,2,17-08-2024,Cancelled
45543,3744,1530,1,17-08-2024,Shipped
45544,1778,1192,5,17-08-2024,Shipped
45545,4802,457,4,17-08-2024,Cancelled
45546,18,869,2,17-08-2024,Cancelled
45547,3374,2409,2,17-08-2024,Processing
45548,4445,68,1,17-08-2024,Cancelled
45549,328,4293,4,17-08-2024,Cancelled
45550,4557,3754,4,17-08-2024,Processing
45551,1542,742,2,17-08-2024,Delivered
45552,4318,4462,4,17-08-2024,Delivered
45553,928,2624,2,17-08-2024,Cancelled
45554,4832,4230,5,17-08-2024,Cancelled
45555,3339,411,1,17-08-2024,Processing
45556,959,1729,5,17-08-2024,Processing
45557,1105,3013,5,17-08-2024,Cancelled
45558,705,2365,2,17-08-2024,Delivered
45559,4057,3780,2,17-08-2024,Cancelled
45560,1823,2022,1,17-08-2024,Delivered
45561,3221,1111,1,17-08-2024,Processing
45562,4337,904,2,17-08-2024,Processing
45563,3535,3389,3,17-08-2024,Cancelled
45564,4004,2972,4,17-08-2024,Processing
45565,1401,2054,2,17-08-2024,Shipped
45566,270,2045,5,17-08-2024,Processing
45567,4900,531,2,17-08-2024,Cancelled
45568,829,2804,1,17-08-2024,Delivered
45569,666,2510,3,17-08-2024,Delivered
45570,1018,268,5,17-08-2024,Cancelled
45571,2703,204,5,17-08-2024,Delivered
45572,708,286,2,17-08-2024,Processing
45573,409,3086,4,17-08-2024,Shipped
45574,2557,415,4,17-08-2024,Cancelled
45575,3435,2344,2,17-08-2024,Processing
45576,3341,600,3,17-08-2024,Delivered
45577,1173,3958,1,17-08-2024,Delivered
45578,4914,348,2,17-08-2024,Delivered
45579,3493,4582,5,17-08-2024,Cancelled
45580,4419,1837,3,17-08-2024,Delivered
45581,3019,4798,4,17-08-2024,Processing
45582,46,599,4,17-08-2024,Cancelled
45583,4745,1013,1,17-08-2024,Delivered
45584,3102,1443,5,17-08-2024,Delivered
45585,326,3393,1,17-08-2024,Processing
45586,3377,973,2,17-08-2024,Cancelled
45587,3941,4063,3,17-08-2024,Cancelled
45588,1024,1720,2,17-08-2024,Shipped
45589,2627,2340,4,17-08-2024,Processing
45590,4760,2478,2,17-08-2024,Cancelled
45591,3865,4450,2,17-08-2024,Shipped
45592,2225,1379,5,17-08-2024,Processing
45593,4393,3620,3,17-08-2024,Shipped
45594,4788,1645,1,17-08-2024,Cancelled
45595,2216,1370,5,17-08-2024,Processing
45596,3114,2607,3,17-08-2024,Processing
45597,3045,1421,3,17-08-2024,Shipped
45598,3917,1426,1,17-08-2024,Processing
45599,1061,4842,1,17-08-2024,Processing
45600,1897,1436,5,17-08-2024,Delivered
45601,4762,4045,4,17-08-2024,Processing
45602,2970,4251,1,17-08-2024,Shipped
45603,4620,3628,2,17-08-2024,Processing
45604,1820,3653,1,17-08-2024,Delivered
45605,3660,1823,4,17-08-2024,Shipped
45606,2072,1099,1,17-08-2024,Shipped
45607,1904,1703,4,17-08-2024,Delivered
45608,1284,105,1,17-08-2024,Cancelled
45609,616,4782,3,17-08-2024,Processing
45610,1208,3148,2,17-08-2024,Shipped
45611,4985,3501,4,17-08-2024,Cancelled
45612,415,272,2,17-08-2024,Delivered
45613,323,2559,2,17-08-2024,Delivered
45614,2977,3611,2,17-08-2024,Cancelled
45615,176,130,3,17-08-2024,Delivered
45616,4978,4413,5,17-08-2024,Processing
45617,3432,2864,2,17-08-2024,Delivered
45618,715,558,2,17-08-2024,Processing
45619,1802,871,5,17-08-2024,Delivered
45620,953,3692,1,17-08-2024,Delivered
45621,1954,4288,5,17-08-2024,Cancelled
45622,1917,3727,5,17-08-2024,Cancelled
45623,2583,167,4,17-08-2024,Shipped
45624,3262,4115,2,17-08-2024,Delivered
45625,4030,702,5,17-08-2024,Shipped
45626,4965,45,2,17-08-2024,Shipped
45627,4977,4215,5,17-08-2024,Cancelled
45628,1764,757,4,17-08-2024,Shipped
45629,1068,3672,5,17-08-2024,Cancelled
45630,4360,3367,1,17-08-2024,Processing
45631,3185,3224,3,17-08-2024,Shipped
45632,830,4532,1,17-08-2024,Shipped
45633,909,2518,4,17-08-2024,Shipped
45634,2264,4516,5,17-08-2024,Delivered
45635,3921,4359,2,17-08-2024,Cancelled
45636,1217,4867,4,17-08-2024,Cancelled
45637,2818,3430,5,17-08-2024,Cancelled
45638,2187,2186,3,17-08-2024,Processing
45639,1476,4078,2,17-08-2024,Delivered
45640,1474,2735,2,17-08-2024,Processing
45641,3591,3614,1,17-08-2024,Delivered
45642,2710,471,4,17-08-2024,Shipped
45643,2417,776,4,17-08-2024,Delivered
45644,2952,2913,1,17-08-2024,Delivered
45645,2939,1975,3,17-08-2024,Processing
45646,2483,2391,2,17-08-2024,Shipped
45647,4020,1891,4,17-08-2024,Shipped
45648,1372,4748,4,17-08-2024,Cancelled
45649,4062,593,3,17-08-2024,Processing
45650,1809,3586,3,17-08-2024,Delivered
45651,3558,1092,5,17-08-2024,Processing
45652,2704,1235,1,17-08-2024,Processing
45653,1638,1621,4,17-08-2024,Cancelled
45654,2766,2140,1,17-08-2024,Cancelled
45655,2333,1140,3,17-08-2024,Shipped
45656,618,2156,1,17-08-2024,Cancelled
45657,3859,4606,1,17-08-2024,Delivered
45658,4220,4707,3,17-08-2024,Processing
45659,4326,2649,2,17-08-2024,Shipped
45660,2002,3219,2,17-08-2024,Shipped
45661,3500,3059,2,17-08-2024,Cancelled
45662,2590,2578,5,17-08-2024,Cancelled
